X,频率
0,0.0011235368020240729
0.007071067811865475,10.638969743775062
0.01414213562373095,21.27759934359902
0.021213203435596427,31.915548705007822
0.0282842712474619,42.55247737537957
0.035355339059327376,53.188044494905235
0.042426406871192854,63.82190867610459
0.049497474683058325,74.4537278776188
0.0565685424949238,85.08315925805405
0.06363961030678927,95.70985904723192
0.07071067811865475,106.33348241273787
0.07778174593052023,116.95368332724291
0.08485281374238571,127.57011443330796
0.09192388155425119,138.1824269065953
0.09899494936611665,148.79027032844644
0.10606601717798213,159.39329254416288
0.1131370849898476,169.9911395280625
0.12020815280171308,180.58345525095388
0.12727922061357855,191.16988154327876
0.13435028842544403,201.75005795589732
0.1414213562373095,212.3236216230352
0.14849242404917498,222.89020712716072
0.15556349186104046,233.44944636029993
0.16263455967290594,244.0009683833621
0.16970562748477142,254.54439928660452
0.1767766952966369,265.0793620543476
0.18384776310850237,275.60547642024096
0.19091883092036782,286.122358728649
0.1979898987322333,296.6296217936921
0.20506096654409878,307.12687475759134
0.21213203435596426,317.6137229492857
0.21920310216782973,328.08976774081015
0.2262741699796952,338.554606406951
0.2333452377915607,349.007831982349
0.24041630560342617,359.449033117546
0.24748737341529164,369.87779393551483
0.2545584412271571,380.29369389204254
0.2616295090390226,390.69630762849624
0.26870057685088805,401.0852048333182
0.27577164466275356,411.4599500956776
0.282842712474619,421.82010276594644
0.2899137802864845,432.1652168139269
0.29698484809834996,442.4948406865732
0.3040559159102154,452.8085171690616
0.3111269837220809,463.1057832440775
0.31819805153394637,473.3861699566493
0.3252691193458119,483.64920227344174
0.3323401871576773,493.8943989514889
0.33941125496954283,504.1212724021074
0.3464823227814083,514.3293285598517
0.3535533905932738,524.518066754917
0.36062445840513924,534.6869795846158
0.36769552621700474,544.8355527905659
0.3747665940288702,554.9632651378404
0.38183766184073564,565.0695882978522
0.38890872965260115,575.1539867343183
0.3959797974644666,585.2159175957573
0.4030508652763321,595.2548306091405
0.41012193308819755,605.2701679812272
0.41719300090006306,615.2613643045474
0.4242640687119285,625.2278464692171
0.431335136523794,635.1690335803518
0.43840620433565947,645.0843368853291
0.44547727214752497,654.9731597037797
0.4525483399593904,664.8348973708803
0.4596194077712559,674.6689371850409
0.4666904755831214,684.4746583663414
0.47376154339498683,694.2514320267206
0.48083261120685233,703.9986211469825
0.4879036790187178,713.7155805682648
0.4949747468305833,723.4016569929871
0.5020458146424488,733.0561890013512
0.5091168824543142,742.6785070781526
